STATISTIC,STATISTIC Label,TLIST(A1),Year,C03898V04649,Local Electoral Area,UNIT,VALUE,Local Electoral Area,
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f6f-13a3-e055-000000000001,"Maynooth, Kildare",%,,Maynooth, Kildare
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f70-13a3-e055-000000000001,"Celbridge, Kildare",%,,Celbridge, Kildare
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f71-13a3-e055-000000000001,"Naas, Kildare",%,,Naas, Kildare
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f72-13a3-e055-000000000001,"Athy, Kildare",%,,Athy, Kildare
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f73-13a3-e055-000000000001,"Kildare, Kildare",%,,Kildare, Kildare
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-999880000001,"Clane, Kildare",%,,Clane, Kildare
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-994510000001,"Leixlip, Kildare",%,,Leixlip, Kildare
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-777770000001,"Newbridge, Kildare",%,,Newbridge, Kildare
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f74-13a3-e055-000000000001,"Castlecomer, Kilkenny",%,,Castlecomer, Kilkenny
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f75-13a3-e055-000000000001,"Kilkenny, Kilkenny",%,,Kilkenny, Kilkenny
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f76-13a3-e055-000000000001,"Piltown, Kilkenny",%,,Piltown, Kilkenny
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f77-13a3-e055-000000000001,"Callan-Thomastown, Kilkenny",%,,Callan-Thomastown, Kilkenny
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3eff-13a3-e055-000000000001,"Borris-In-Ossory-Mountmellick, Laois",%,,Borris-In-Ossory-Mountmellick, Laois
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f00-13a3-e055-000000000001,"Portlaoise, Laois",%,,Portlaoise, Laois
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f01-13a3-e055-000000000001,"Graiguecullen -Portarlington, Laois",%,,Graiguecullen -Portarlington, Laois
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f02-13a3-e055-000000000001,"Carlow, Carlow",%,,Carlow, Carlow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f03-13a3-e055-000000000001,"Tullow, Carlow",%,,Tullow, Carlow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-553330000001,"Muinebeag, Carlow",%,,Muinebeag, Carlow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f04-13a3-e055-000000000001,"Manorhamilton, Leitrim",%,,Manorhamilton, Leitrim
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f05-13a3-e055-000000000001,"Ballinamore, Leitrim",%,,Ballinamore, Leitrim
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f06-13a3-e055-000000000001,"Carrick-On-Shannon, Leitrim",%,,Carrick-On-Shannon, Leitrim
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f07-13a3-e055-000000000001,"Newcastle West, Limerick",%,,Newcastle West, Limerick
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f08-13a3-e055-000000000001,"Adare-Rathkeale, Limerick",%,,Adare-Rathkeale, Limerick
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f09-13a3-e055-000000000001,"Cappamore-Kilmallock, Limerick",%,,Cappamore-Kilmallock, Limerick
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f0a-13a3-e055-000000000001,"Limerick City West, Limerick",%,,Limerick City West, Limerick
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f0b-13a3-e055-000000000001,"Limerick City North, Limerick",%,,Limerick City North, Limerick
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f0c-13a3-e055-000000000001,"Limerick City East, Limerick",%,,Limerick City East, Limerick
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f0d-13a3-e055-000000000001,"Granard, Longford",%,,Granard, Longford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f0e-13a3-e055-000000000001,"Ballymahon, Longford",%,,Ballymahon, Longford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f0f-13a3-e055-000000000001,"Longford, Longford",%,,Longford, Longford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f10-13a3-e055-000000000001,"Dundalk-Carlingford, Louth",%,,Dundalk-Carlingford, Louth
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f11-13a3-e055-000000000001,"Dundalk South, Louth",%,,Dundalk South, Louth
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f12-13a3-e055-000000000001,"Ardee, Louth",%,,Ardee, Louth
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f13-13a3-e055-000000000001,"Drogheda Rural, Louth",%,,Drogheda Rural, Louth
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-997550000001,"Drogheda Urban, Louth",%,,Drogheda Urban, Louth
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f14-13a3-e055-000000000001,"Ballina, Mayo",%,,Ballina, Mayo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f15-13a3-e055-000000000001,"Claremorris, Mayo",%,,Claremorris, Mayo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f16-13a3-e055-000000000001,"Castlebar, Mayo",%,,Castlebar, Mayo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f17-13a3-e055-000000000001,"Belmullet, Mayo",%,,Belmullet, Mayo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-111110000001,"Westport, Mayo",%,,Westport, Mayo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-999110000001,"Swinford, Mayo",%,,Swinford, Mayo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f18-13a3-e055-000000000001,"Kells, Meath",%,,Kells, Meath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f19-13a3-e055-000000000001,"Laytown-Bettystown, Meath",%,,Laytown-Bettystown, Meath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f1a-13a3-e055-000000000001,"Ashbourne, Meath",%,,Ashbourne, Meath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f1b-13a3-e055-000000000001,"Ratoath, Meath",%,,Ratoath, Meath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f1c-13a3-e055-000000000001,"Trim, Meath",%,,Trim, Meath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f1d-13a3-e055-000000000001,"Navan, Meath",%,,Navan, Meath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f1e-13a3-e055-000000000001,"Monaghan, Monaghan",%,,Monaghan, Monaghan
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f1f-13a3-e055-000000000001,"Carrickmacross-Castleblayney, Monaghan",%,,Carrickmacross-Castleblayney, Monaghan
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f20-13a3-e055-000000000001,"Ballybay-Clones, Monaghan",%,,Ballybay-Clones, Monaghan
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f21-13a3-e055-000000000001,"Birr, Offaly",%,,Birr, Offaly
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f22-13a3-e055-000000000001,"Tullamore, Offaly",%,,Tullamore, Offaly
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f23-13a3-e055-000000000001,"Edenderry, Offaly",%,,Edenderry, Offaly
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f24-13a3-e055-000000000001,"Boyle, Roscommon",%,,Boyle, Roscommon
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f25-13a3-e055-000000000001,"Roscommon, Roscommon",%,,Roscommon, Roscommon
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f26-13a3-e055-000000000001,"Athlone, Roscommon",%,,Athlone, Roscommon
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f27-13a3-e055-000000000001,"Ballymote-Tobercurry, Sligo",%,,Ballymote-Tobercurry, Sligo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f28-13a3-e055-000000000001,"Sligo-Drumcliff, Sligo",%,,Sligo-Drumcliff, Sligo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-007589300001,"Sligo-Strandhill, Sligo",%,,Sligo-Strandhill, Sligo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f29-13a3-e055-000000000001,"Cavan-Belturbet, Cavan",%,,Cavan-Belturbet, Cavan
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f2a-13a3-e055-000000000001,"Bailieborough-Cootehill, Cavan",%,,Bailieborough-Cootehill, Cavan
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f2b-13a3-e055-000000000001,"Ballyjamesduff, Cavan",%,,Ballyjamesduff, Cavan
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f2c-13a3-e055-000000000001,"Nenagh, Tipperary",%,,Nenagh, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f2d-13a3-e055-000000000001,"Roscrea-Templemore, Tipperary",%,,Roscrea-Templemore, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f2e-13a3-e055-000000000001,"Carrick-On-Suir, Tipperary",%,,Carrick-On-Suir, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f2f-13a3-e055-000000000001,"Clonmel, Tipperary",%,,Clonmel, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f30-13a3-e055-000000000001,"Cashel-Tipperary, Tipperary",%,,Cashel-Tipperary, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-662310000001,"Newport, Tipperary",%,,Newport, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-000005500001,"Thurles, Tipperary",%,,Thurles, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-000005400001,"Cahir, Tipperary",%,,Cahir, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f31-13a3-e055-000000000001,"Dungarvan, Waterford",%,,Dungarvan, Waterford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f32-13a3-e055-000000000001,"Portlaw-Kilmacthomas, Waterford",%,,Portlaw-Kilmacthomas, Waterford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-000005300001,"Lismore, Waterford",%,,Lismore, Waterford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f33-13a3-e055-000000000001,"Tramore-Waterford City West, Waterford",%,,Tramore-Waterford City West, Waterford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f34-13a3-e055-000000000001,"Waterford City South, Waterford",%,,Waterford City South, Waterford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f35-13a3-e055-000000000001,"Waterford City East, Waterford",%,,Waterford City East, Waterford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f36-13a3-e055-000000000001,"Athlone, Westmeath",%,,Athlone, Westmeath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f37-13a3-e055-000000000001,"Moate, Westmeath",%,,Moate, Westmeath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f38-13a3-e055-000000000001,"Kinnegad, Westmeath",%,,Kinnegad, Westmeath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-900000000111,"Mullingar, Westmeath",%,,Mullingar, Westmeath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f39-13a3-e055-000000000001,"Gorey, Wexford",%,,Gorey, Wexford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f3a-13a3-e055-000000000001,"Kilmuckridge, Wexford",%,,Kilmuckridge, Wexford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f3b-13a3-e055-000000000001,"New Ross, Wexford",%,,New Ross, Wexford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f3c-13a3-e055-000000000001,"Rosslare, Wexford",%,,Rosslare, Wexford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-000024000001,"Wexford, Wexford",%,,Wexford, Wexford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-999550000001,"Enniscorthy, Wexford",%,,Enniscorthy, Wexford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f3d-13a3-e055-000000000001,"Baltinglass, Wicklow",%,,Baltinglass, Wicklow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f3e-13a3-e055-000000000001,"Bray West, Wicklow",%,,Bray West, Wicklow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-000000000001,"Greystones, Wicklow",%,,Greystones, Wicklow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef5-13a3-e055-000000000001,"Wicklow, Wicklow",%,,Wicklow, Wicklow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef6-13a3-e055-000000000001,"Arklow, Wicklow",%,,Arklow, Wicklow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-999220000001,"Bray East, Wicklow",%,,Bray East, Wicklow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef7-13a3-e055-000000000001,"Rush-Lusk, Fingal",%,,Rush-Lusk, Fingal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef8-13a3-e055-000000000001,"Swords, Fingal",%,,Swords, Fingal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef9-13a3-e055-000000000001,"Blanchardstown-Mulhuddart, Fingal",%,,Blanchardstown-Mulhuddart, Fingal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3efa-13a3-e055-000000000001,"Castleknock, Fingal",%,,Castleknock, Fingal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3efb-13a3-e055-000000000001,"Howth-Malahide, Fingal",%,,Howth-Malahide, Fingal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3efc-13a3-e055-000000000001,"Stillorgan, Dún Laoghaire-Rathdown",%,,Stillorgan, Dún Laoghaire-Rathdown
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3efd-13a3-e055-000000000001,"Dundrum, Dún Laoghaire-Rathdown",%,,Dundrum, Dún Laoghaire-Rathdown
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f3f-13a3-e055-000000000001,"Glencullen-Sandyford, Dún Laoghaire-Rathdown",%,,Glencullen-Sandyford, Dún Laoghaire-Rathdown
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f40-13a3-e055-000000000001,"Killiney-Shankill, Dún Laoghaire-Rathdown",%,,Killiney-Shankill, Dún Laoghaire-Rathdown
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f4e-13a3-e055-000000000001,"Dún Laoghaire, Dún Laoghaire-Rathdown",%,,Dún Laoghaire, Dún Laoghaire-Rathdown
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f4f-13a3-e055-000000000001,"Blackrock, Dún Laoghaire-Rathdown",%,,Blackrock, Dún Laoghaire-Rathdown
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f50-13a3-e055-000000000001,"Lucan, South Dublin",%,,Lucan, South Dublin
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f51-13a3-e055-000000000001,"Tallaght Central, South Dublin",%,,Tallaght Central, South Dublin
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f52-13a3-e055-000000000001,"Rathfarnham-Templeogue, South Dublin",%,,Rathfarnham-Templeogue, South Dublin
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f53-13a3-e055-000000000001,"Firhouse-Bohernabreena, South Dublin",%,,Firhouse-Bohernabreena, South Dublin
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f54-13a3-e055-000000000001,"Tallaght South, South Dublin",%,,Tallaght South, South Dublin
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f55-13a3-e055-000000000001,"Clondalkin, South Dublin",%,,Clondalkin, South Dublin
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-997440000001,"Balbriggan, Fingal",%,,Balbriggan, Fingal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-000002200001,"Ongar, Fingal",%,,Ongar, Fingal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3ef4-13a3-e055-999770000001,"Palmerstown-Fonthill, South Dublin",%,,Palmerstown-Fonthill, South Dublin
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f56-13a3-e055-000000000001,"Ballymun-Finglas, Dublin City",%,,Ballymun-Finglas, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f57-13a3-e055-000000000001,"Cabra-Glasnevin, Dublin City",%,,Cabra-Glasnevin, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f58-13a3-e055-000000000001,"Ballyfermot-Drimnagh, Dublin City",%,,Ballyfermot-Drimnagh, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f59-13a3-e055-000000000001,"Kimmage-Rathmines, Dublin City",%,,Kimmage-Rathmines, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f5a-13a3-e055-000000000001,"Pembroke, Dublin City",%,,Pembroke, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f5b-13a3-e055-000000000001,"South East Inner City, Dublin City",%,,South East Inner City, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2016,2016,2ae19629-3f5c-13a3-e055-000000000001,"North Inner City, Dublin City",%,,North Inner City, Dublin City
